,artist_id,name,popularity_1,genres1,female,male
319,828,Victory,64,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",49.0,51.0
320,1808,Snowmine,47,['shimmer pop'],42.8,57.2
321,2030,SIYA,52,"['afro soul', 'south african hip hop', 'south african pop', 'south african trap']",47.4,52.6
322,1605,The Body,57,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",56.4,43.6
323,2484,YG Hootie,54,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",60.5,39.5
324,1465,Doomtree,44,"['abstract hip hop', 'minnesota hip hop', 'underground rap']",59.5,40.5
325,1848,Thurston Moore,41,['alternative rock'],51.5,48.5
326,996,Gold City,24,"['danish alternative rock', 'danish post-punk', 'garage psych', 'indie punk', 'indie rock', 'modern rock']",56.8,43.2
327,3472,Gipp,45,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",44.9,55.1
328,1212,The Twilight Sad,46,"['melancholia', 'scottish indie', 'shoegaze']",41.2,58.8
329,875,Solas,69,[],44.8,55.2
330,1203,Los Straitjackets,40,"['instrumental rock', 'instrumental surf', 'surf music']",42.9,57.1
331,1593,Gordon Goodwin's Big Phat Band,40,"['big band', 'jazz orchestra', 'modern big band']",52.8,47.2
332,1190,Fences,58,"['candy pop', 'pixie', 'pop emo', 'pop punk']",43.4,56.6
333,1691,Automatic,65,"['contemporary country', 'country', 'country dawn', 'country road']",40.5,59.5
334,2244,Erica Campbell,43,['gospel r&b'],55.7,44.3
335,1379,Hearsay,45,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",45.2,54.8
336,2586,Junior Boys,39,"['alternative dance', 'balearic', 'canadian electropop', 'chillwave', 'electronica', 'electropop', 'hamilton on indie', 'indietronica', 'neo-synthpop', 'new rave']",59.7,40.3
337,3345,Tamaryn,43,"['art pop', 'chillwave', 'dream pop', 'dreamgaze', 'grave wave', 'metropopolis', 'nu gaze', 'shoegaze']",50.6,49.4
338,2968,Tor Miller,44,['nyc pop'],59.2,40.8
339,525,Sophia Grace,39,['social media pop'],52.4,47.6
340,3760,Lower Dens,48,"['baltimore indie', 'chillwave', 'transpop']",52.9,47.1
341,3478,Captain Beefheart,54,"['alternative rock', 'art rock', 'experimental', 'experimental rock', 'folk rock', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'zolo']",59.7,40.3
342,118,Tiffany Evans,48,"['hip pop', 'pop r&b', 'r&b', 'urban contemporary']",55.3,44.7
343,250,Griffin House,50,"['acoustic pop', 'neo mellow']",49.4,50.6
344,3281,Smith Westerns,42,['chicago indie'],59.9,40.1
345,812,Denai Moore,38,['uk alternative pop'],44.0,56.0
346,848,Xilent,37,"['chillstep', 'complextro', 'dubstep', 'electro house', 'gaming dubstep', 'gaming edm', 'melodic dubstep', 'neurostep']",50.1,49.9
347,939,Brody Dalle,47,[],47.4,52.6
348,2724,Gaz Coombes,49,"['chamber psych', 'oxford indie', 'solo wave']",57.4,42.6
349,2074,The Frames,22,"['alternative emo', 'anthem emo', 'bubblegrunge', 'chicago indie', 'dreamo', 'emo', 'indie punk', 'indie rock', 'midwest emo']",46.0,54.0
350,2338,Joe Pug,48,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",43.1,56.9
351,2252,Reflections,79,"['modern alternative rock', 'modern rock', 'pop']",56.6,43.4
352,356,Garden City Movement,53,['israeli indie'],40.5,59.5
353,288,Moments,63,"['indie rock', 'modern rock']",45.3,54.7
354,312,Dar Williams,48,"['ectofolk', 'folk', 'indie folk', 'lilith', ""women's music""]",52.4,47.6
355,1055,Rustie,50,"['classic dubstep', 'future garage', 'purple sound', 'scottish electronic', 'uk bass', 'vapor twitch', 'wonky']",57.7,42.3
356,2584,Disciple,65,"['australian psych', 'neo-psychedelic']",55.5,44.5
357,2225,Bill Anderson,47,['nashville sound'],43.8,56.2
358,2656,Carbon Leaf,43,['celtic rock'],54.6,45.4
359,3542,The Vaselines,51,"['alternative rock', 'post-punk', 'scottish indie', 'scottish rock']",48.2,51.8
360,2668,Atlas Sound,49,"['art pop', 'atlanta indie', 'chillwave', 'garage psych', 'indie rock', 'modern dream pop', 'noise pop']",51.1,48.9
361,3194,Intro,68,"['downtempo', 'dream pop', 'indietronica']",46.8,53.2
362,1625,Tobias Jesso Jr.,38,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",58.7,41.3
363,3090,Johnny Cinco,34,"['pluggnb', 'underground hip hop', 'vapor trap']",52.2,47.8
364,3092,Archers of Loaf,48,"['alternative pop', 'alternative rock', 'emo', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'lo-fi emo', 'post-hardcore', 'triangle indie']",45.1,54.9
365,1864,Belly,79,"['art pop', 'electropop', 'pop']",49.2,50.8
366,1507,Nite Jewel,45,"['art pop', 'chillwave', 'experimental pop']",41.2,58.8
367,2592,Lowkey,80,"['indonesian r&b', 'pop']",59.5,40.5
368,2062,The Bug,66,"['art pop', 'indie pop', 'portland indie', 'small room']",42.0,58.0
369,2927,Mannheim Steamroller,42,['adult standards'],43.7,56.3
370,176,John Pizzarelli,46,"['contemporary vocal jazz', 'jazz guitar', 'vocal jazz']",57.6,42.4
371,239,Dare,77,['alternative hip hop'],47.1,52.9
372,3402,Marissa Nadler,36,"['alternative country', 'ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'indie folk', 'melancholia', 'new weird america', 'stomp and holler']",50.0,50.0
373,2454,Jessye Norman,0,"['classical', 'classical era']",60.9,39.1
374,1498,J Mascis,46,"['alternative rock', 'western mass indie']",48.0,52.0
375,1882,Gotti,68,"['emo rap', 'rap']",54.9,45.1
376,3471,Boxed In,0,['white noise'],43.7,56.3
377,3132,Islands,72,"['classic country pop', 'country', 'country dawn']",52.7,47.3
378,3050,Middle Class Rut,50,"['modern alternative rock', 'sacramento indie', 'stomp pop']",46.6,53.4
379,3259,The Renaissance,22,[],55.6,44.4
380,3568,Kurt Carr,48,['gospel'],52.1,47.9
381,1948,Nasty,72,"['dance pop', 'pop']",46.3,53.7
382,1956,Lil Twist,59,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",40.6,59.4
383,1043,Hail Mary Mallon,46,"['abstract hip hop', 'alternative hip hop', 'escape room', 'minnesota hip hop', 'underground rap']",50.9,49.1
384,1983,Nikki Yanofsky,47,"['canadian pop', 'contemporary vocal jazz', 'vocal jazz']",51.2,48.8
385,870,Omar Souleyman,50,"['arab pop', 'dabke', 'syrian pop']",57.0,43.0
386,1871,Donnie Trumpet,68,['pop soul'],58.0,42.0
387,1255,Bully,61,"['alternative metal', 'nu metal', 'post-grunge']",52.3,47.7
388,2894,Funkerman,31,['dutch tech house'],47.7,52.3
389,1952,Kenny Garrett,48,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz fusion', 'jazz saxophone']",58.3,41.7
390,2208,The Dodos,51,"['art pop', 'bay area indie', 'chamber pop', 'indie rock', 'stomp and holler']",50.0,50.0
391,132,The Temperance Movement,39,"['modern blues rock', 'modern hard rock']",51.4,48.6
392,2028,AFTERGLOW,1,"['pop', 'uk pop']",48.0,52.0
393,2667,Closure In Moscow,46,['progressive post-hardcore'],50.4,49.6
394,693,Ryley Walker,46,"['alternative country', 'chamber psych', 'drone folk', 'indie folk', 'neo-psychedelic']",49.7,50.3
395,2368,Peter Doherty,41,"['swansea indie', 'welsh rock']",54.9,45.1
396,2108,Gorgoroth,29,"['black metal', 'dark black metal', 'metal', 'norwegian black metal', 'norwegian metal', 'tolkien metal']",59.0,41.0
397,111,Robert Randolph and the Family Band,45,"['jam band', 'modern blues', 'sacred steel']",52.2,47.8
398,1758,Isis,75,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",41.7,58.3
399,98,Liily,52,"['modern alternative rock', 'modern rock']",40.2,59.8
400,3121,Immortals,77,"['emo', 'modern rock', 'rock']",52.2,47.8
401,2715,Shabazz Palaces,47,"['afrofuturism', 'alternative hip hop', 'cascadia psych', 'escape room', 'experimental hip hop', 'psychedelic hip hop', 'seattle hip hop', 'wonky']",48.3,51.7
402,1877,Joel Crouse,26,[],43.4,56.6
403,1542,H20,55,"['chicago rap', 'drill', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen']",41.1,58.9
404,3184,Jersey Boys,50,['show tunes'],40.9,59.1
405,582,Perry Farrell,45,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indie rock', 'indietronica', 'new rave', 'psychedelic hip hop']",42.9,57.1
406,1439,Rob Dougan,49,"['big beat', 'electronica']",46.8,53.2
407,3308,Astronaut,85,['australian hip hop'],45.9,54.1
408,358,Wild Cub,53,['indie poptimism'],42.0,58.0
409,3290,LeToya Luckett,46,"['baton rouge rap', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",57.4,42.6
410,3696,Diet Cig,50,"['bubblegrunge', 'indie pop', 'indie punk']",45.7,54.3
411,3701,Richard Smallwood,41,['gospel'],44.0,56.0
412,2141,Christon Gray,46,"['christian hip hop', 'christian trap']",45.3,54.7
413,2755,Loadstar,45,"['drum and bass', 'jump up']",54.3,45.7
414,675,Choke,77,"['alt z', 'indie pop', 'modern rock', 'rock']",41.9,58.1
415,2872,Destruction,63,"['indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop', 'vapor soul']",55.7,44.3
416,1581,Zola Jesus,46,"['art pop', 'dark pop', 'grave wave', 'metropopolis', 'neo-synthpop', 'noise pop']",58.8,41.2
417,2782,The Winery Dogs,41,['modern hard rock'],41.7,58.3
418,2093,Glass Candy,50,"['alternative dance', 'electroclash', 'electropop', 'neo-synthpop', 'new rave']",60.3,39.7
419,3377,Brodinski,41,['destroy techno'],50.8,49.2
420,2818,Carolina Chocolate Drops,48,"['banjo', 'black americana', 'bluegrass', 'jug band', 'modern old-time', 'new americana', 'north carolina roots', 'old-time', 'progressive bluegrass']",54.3,45.7
421,350,Mike Jones,73,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",57.0,43.0
422,277,Red Cafe,28,['dance pop'],45.1,54.9
423,386,The Afghan Whigs,48,"['alternative pop', 'alternative rock', 'permanent wave', 'post-hardcore']",60.1,39.9
424,3556,Juana Molina,35,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",46.9,53.1
425,3708,Mike G,62,['fnf'],52.8,47.2
426,174,The Swon Brothers,50,"['contemporary country', 'country', 'country road', 'oklahoma country']",50.2,49.8
427,3002,Shamir,48,"['bubblegrunge', 'deep new americana', 'indie folk', 'indie pop']",42.1,57.9
428,3039,Coasts,56,[],44.4,55.6
429,3025,Oh Honey,66,"['disco', 'funk', 'post-disco', 'quiet storm']",60.4,39.6
430,2936,Tiara Thomas,55,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",45.7,54.3
431,614,British India,50,"['australian alternative rock', 'australian indie', 'garage rock revival']",44.8,55.2
432,2041,George The Poet,54,['slam poetry'],45.7,54.3
433,2294,Impending Doom,47,"['christian deathcore', 'christian hardcore', 'christian metal', 'deathcore', 'melodic metalcore', 'metalcore']",50.5,49.5
434,115,Luv,73,"['deep underground hip hop', 'kentucky hip hop', 'rap']",57.9,42.1
435,1443,Chuck D,57,"['metalcore', 'pixie', 'sacramento indie', 'screamo', 'swancore']",45.8,54.2
436,2285,Bobby Bazini,51,"['canadian pop', 'indie quebecois']",40.0,60.0
437,793,Nico Vega,51,['indie rock'],48.1,51.9
438,1383,Hannah Diamond,50,"['art pop', 'electropop', 'escape room', 'hyperpop']",43.1,56.9
439,3637,VAST,56,"['lo-fi cover', 'lo-fi product']",43.2,56.8
440,621,Courtney Love,49,"['emo', 'modern rock', 'rock']",53.6,46.4
441,60,The Puppini Sisters,58,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",41.1,58.9
442,3450,Guy Mitchell,52,"['adult standards', 'brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",59.6,40.4
443,1125,Lil Suzy,51,['freestyle'],48.7,51.3
444,554,The Clientele,49,"['chamber pop', 'dream pop', 'garage psych', 'melancholia', 'twee pop']",40.4,59.6
445,470,Marvin Winans,51,"['gospel', 'gospel r&b']",52.1,47.9
446,1140,Moon Duo,47,"['chamber psych', 'garage psych', 'indie garage rock', 'neo-kraut', 'neo-psychedelic', 'space rock']",41.8,58.2
447,137,Young Dubliners,52,"['celtic punk', 'celtic rock', 'irish folk']",52.2,47.8
448,2483,The Soft Moon,48,"['dark post-punk', 'grave wave', 'nu gaze']",46.6,53.4
449,1756,Skinny Puppy,46,"['dark wave', 'ebm', 'electro-industrial', 'experimental', 'industrial', 'industrial metal', 'industrial rock']",51.8,48.2
450,2207,Sondre Lerche,38,"['bergen indie', 'norske viser', 'norwegian indie']",47.1,52.9
451,2057,Matthew Dear,46,"['alternative dance', 'electronica', 'experimental pop', 'microhouse', 'minimal techno']",52.7,47.3
452,3125,Betraying The Martyrs,56,"['deathcore', 'melodic metalcore', 'metalcore', 'symphonic deathcore']",54.4,45.6
453,1648,Connie Smith,54,"['classic country pop', 'nashville sound']",48.1,51.9
454,2712,Indiana,55,"['art pop', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'small room']",49.4,50.6
455,2069,Jazzanova,49,"['broken beat', 'electronica', 'indie jazz', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",47.5,52.5
456,844,Trans-Siberian Orchestra,55,"['adult standards', 'neo classical metal', 'progressive metal']",48.1,51.9
457,2106,Kalin and Myles,55,['teen pop'],55.3,44.7
458,1501,Haunted,81,"['glitchcore', 'hyperpop', 'transpop']",54.3,45.7
459,1772,Rich Mullins,50,"['ccm', 'christian alternative rock', 'christian music', 'deep christian rock', 'roots worship', 'worship']",53.1,46.9
460,463,The Very Best,42,"['deathgrass', 'western americana']",40.1,59.9
461,480,Sara Tavares,33,"['morna', 'portuguese pop']",58.9,41.1
462,1938,Sandi Patty,44,"['christian music', 'classic praise', 'worship']",40.3,59.7
463,1563,John Goodman,58,[],60.3,39.7
464,2410,The Slits,57,"['alternative rock', 'experimental', 'experimental rock', 'no wave', 'post-punk', 'punk', 'riot grrrl', 'uk post-punk']",50.8,49.2
465,3102,Monsta,54,"['alt z', 'nz pop', 'pop']",48.5,51.5
466,3347,Donald Lawrence,51,"['contemporary gospel', 'gospel']",44.4,55.6
467,387,Pretty Vicious,56,"['modern alternative rock', 'modern rock', 'welsh indie']",59.7,40.3
468,3147,Steep Canyon Rangers,50,"['banjo', 'bluegrass', 'neo-traditional bluegrass', 'progressive bluegrass']",59.3,40.7
469,3463,Zee Avi,43,['malaysian pop'],55.8,44.2
470,3406,J. Moss,47,"['gospel', 'gospel r&b']",54.2,45.8
471,3423,Amel Larrieux,56,"['neo soul', 'r&b', 'urban contemporary']",54.0,46.0
472,3215,Twila Paris,54,"['christian music', 'classic praise', 'instrumental worship', 'worship']",52.7,47.3
473,3214,Gloriana,55,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",54.5,45.5
474,2440,Yogi,48,['binaural'],47.6,52.4
475,328,Hanni El Khatib,42,"['bay area indie', 'garage rock', 'garage rock revival', 'modern blues rock']",47.0,53.0
476,266,John Givez,44,"['christian hip hop', 'christian trap']",59.0,41.0
477,2600,Ghostpoet,34,"['big beat', 'downtempo', 'electronica', 'trip hop']",49.3,50.7
478,2463,Marmozets,42,"['british alternative rock', 'modern alternative rock', 'modern rock', 'pixie', 'pop emo']",49.8,50.2
479,1185,Dave Hollister,52,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",50.0,50.0
480,1685,Red House Painters,52,"['alternative rock', 'indie rock', 'lo-fi', 'melancholia', 'slowcore']",46.5,53.5
481,1420,Mini Mansions,43,['psychedelic pop'],53.8,46.2
482,998,Sir Michael Rocks,59,"['hip hop', 'pittsburgh rap', 'rap']",41.0,59.0
483,975,Restart,47,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",54.7,45.3
484,1309,Bobby Brackins,54,"['pop', 'pop rap', 'r&b']",56.5,43.5
485,2278,Medeski Martin & Wood,53,"['funk', 'instrumental funk', 'jam band', 'jazz fusion', 'jazz organ', 'jazz trio', 'modern jazz trio']",41.4,58.6
486,1205,Natalie Prass,41,['rva indie'],50.3,49.7
487,3650,Kandace Springs,47,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",41.3,58.7
488,575,Lapalux,53,"['chillwave', 'electronica', 'future garage', 'uk bass', 'vapor twitch', 'wonky']",40.0,60.0
489,2155,Lo-Fang,54,[],60.8,39.2
490,1734,Sebastian Mikael,57,"['alternative r&b', 'indie r&b']",52.5,47.5
491,949,Vetiver,45,"['alternative country', 'freak folk', 'indie folk', 'stomp and holler']",50.3,49.7
492,1153,Therapy,76,"['hollywood', 'pop']",57.8,42.2
493,2182,Wolf Parade,54,"['alternative rock', 'canadian indie', 'garage psych', 'indie pop', 'indie rock', 'modern rock', 'quebec indie', 'stomp and holler']",52.2,47.8
494,2318,Ryan Hemsworth,55,[],42.6,57.4
495,2178,Austra,65,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'portland indie', 'stomp and holler']",58.3,41.7
496,2150,tyDi,45,"['australian dance', 'edm', 'pop dance', 'pop edm', 'progressive house', 'trance', 'uplifting trance']",50.4,49.6
497,474,Torres,49,"['art pop', 'bubblegrunge', 'chamber psych', 'indie pop']",59.2,40.8
498,1841,Gentle Giant,39,"['djent', 'jazz metal', 'progressive jazz fusion']",56.9,43.1
499,2678,The Dells,52,"['chicago soul', 'classic soul', 'doo-wop', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'souldies', 'southern soul']",40.4,59.6
500,1876,Causes,62,"['alternative country', 'country rock', 'deep new americana', 'folk', 'indie folk', 'nashville americana', 'new americana', 'roots rock', 'stomp and holler']",52.8,47.2
501,1990,Surface,92,[],60.8,39.2
502,2791,Dawn Richard,51,['soulful house'],50.9,49.1
503,2594,Kevin Fowler,46,"['country', 'country road', 'outlaw country', 'texas country']",40.1,59.9
504,3376,Stalley,44,"['alternative hip hop', 'ohio hip hop', 'soul flow']",59.0,41.0
505,1447,The Magic Numbers,41,[],48.2,51.8
506,1550,Ulrich Schnauss,47,"['ambient', 'electronica', 'german electronica', 'indietronica', 'intelligent dance music', 'nu gaze', 'shoegaze']",60.9,39.1
507,2845,Keith Green,47,"['christian alternative rock', 'christian music', 'deep christian rock', 'roots worship', 'worship']",57.7,42.3
508,3749,Beacon,57,"['lexington ky indie', 'retro soul']",47.3,52.7
509,486,King Tuff,55,"['garage pop', 'indie garage rock', 'neo-psychedelic']",56.9,43.1
510,501,Simian Mobile Disco,46,"['alternative dance', 'electroclash', 'electronica', 'filter house', 'new rave']",54.1,45.9
511,276,Russell Watson,51,['operatic pop'],40.8,59.2
512,330,Joe Purdy,55,"['acoustic pop', 'arkansas country', 'indie folk', 'neo mellow', 'stomp and holler']",47.4,52.6
513,251,San Fermin,48,"['brooklyn indie', 'chamber pop', 'indie pop', 'stomp and holler']",48.4,51.6
514,464,Cloud Nothings,45,"['alternative rock', 'bubblegrunge', 'chillwave', 'cleveland indie', 'garage psych', 'indie punk', 'indie rock', 'modern rock', 'noise pop', 'popgaze']",52.4,47.6
515,3765,Jonas Kaufmann,43,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",52.7,47.3
516,3473,Elle Varner,55,"['hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",54.5,45.5
517,580,B. Smyth,55,['pop r&b'],50.4,49.6
518,2467,jeff lorber,52,['smooth saxophone'],40.6,59.4
519,2423,Lucy Hale,53,"['post-teen pop', 'viral pop']",56.2,43.8
520,3375,Arthur Fiedler,47,"['classical', 'late romantic era', 'russian romanticism']",58.2,41.8
521,278,Collabro,40,['operatic pop'],47.4,52.6
522,2112,Roy English,60,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",43.4,56.6
523,1331,Yacht,76,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",41.5,58.5
524,1910,Grace Potter and the Nocturnals,54,['modern blues rock'],55.7,44.3
525,1911,Little May,58,"['indie folk', 'new americana']",44.9,55.1
526,1705,Cormega,60,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",54.4,45.6
527,3477,Matthew E. White,55,"['british singer-songwriter', 'rva indie']",40.5,59.5
528,3485,Rae & Christian,57,"['big beat', 'deep house', 'downtempo', 'electronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",55.5,44.5
529,2606,Born Ruffians,54,"['canadian indie', 'indie pop', 'indie rock', 'shimmer pop', 'stomp and holler', 'toronto indie']",54.5,45.5
530,105,Sports Team,40,"['english indie rock', 'modern alternative rock', 'modern rock']",59.3,40.7
531,2769,Robbie Rivera,0,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",51.8,48.2
532,987,Dan Deacon,57,"['art pop', 'baltimore indie', 'indie rock', 'indietronica']",45.0,55.0
